codepage;CollationID;name;description
1254;307482;Turkish_100_CI_AI_KS_SC;Turkish-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1251;307483;Ukrainian_100_CI_AI_KS_SC;Ukrainian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1250;307484;Slovenian_100_CI_AI_KS_SC;Slovenian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1257;307485;Estonian_100_CI_AI_KS_SC;Estonian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1257;307486;Latvian_100_CI_AI_KS_SC;Latvian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1257;307487;Lithuanian_100_CI_AI_KS_SC;Lithuanian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1258;307488;Vietnamese_100_CI_AI_KS_SC;Vietnamese-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1256;307493;Uighur_100_CI_AI_KS_SC;Uighur-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;307494;Breton_100_CI_AI_KS_SC;Breton-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;307496;Modern_Spanish_100_CI_AI_KS_SC;Modern-Spanish-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;307497;German_PhoneBook_100_CI_AI_KS_SC;German-PhoneBook-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1250;307498;Hungarian_Technical_100_CI_AI_KS_SC;Hungarian-Technical-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;307501;Georgian_Modern_Sort_100_CI_AI_KS_SC;Georgian-Modern-Sort-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;307509;Indic_General_100_CI_AI_KS_SC;Indic-General-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1251;307511;Kazakh_100_CI_AI_KS_SC;Kazakh-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1254;307512;Uzbek_Latin_100_CI_AI_KS_SC;Uzbek-Latin-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1251;307513;Tatar_100_CI_AI_KS_SC;Tatar-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1251;307514;Macedonian_FYROM_100_CI_AI_KS_SC;Macedonian-FYROM-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;307515;Syriac_100_CI_AI_KS_SC;Syriac-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;307516;Divehi_100_CI_AI_KS_SC;Divehi-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;307519;Mohawk_100_CI_AI_KS_SC;Mohawk-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
949;307520;Korean_100_CI_AI_KS_SC;Korean-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
950;307521;Chinese_Traditional_Stroke_Count_100_CI_AI_KS_SC;Chinese-Traditional-Stroke-Count-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
950;307522;Chinese_Traditional_Bopomofo_100_CI_AI_KS_SC;Chinese-Traditional-Bopomofo-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
936;307523;Chinese_Simplified_Pinyin_100_CI_AI_KS_SC;Chinese-Simplified-Pinyin-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
936;307524;Chinese_Simplified_Stroke_Order_100_CI_AI_KS_SC;Chinese-Simplified-Stroke-Order-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
950;307525;Chinese_Traditional_Pinyin_100_CI_AI_KS_SC;Chinese-Traditional-Pinyin-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
950;307526;Chinese_Traditional_Stroke_Order_100_CI_AI_KS_SC;Chinese-Traditional-Stroke-Order-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;307527;Danish_Greenlandic_100_CI_AI_KS_SC;Danish-Greenlandic-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
932;307528;Japanese_XJIS_100_CI_AI_KS_SC;Japanese-XJIS-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
932;307529;Japanese_Bushu_Kakusu_100_CI_AI_KS_SC;Japanese-Bushu-Kakusu-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;307530;Norwegian_100_CI_AI_KS_SC;Norwegian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;307531;Romansh_100_CI_AI_KS_SC;Romansh-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1250;307532;Serbian_Latin_100_CI_AI_KS_SC;Serbian-Latin-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1251;307533;Serbian_Cyrillic_100_CI_AI_KS_SC;Serbian-Cyrillic-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1250;307534;Bosnian_Latin_100_CI_AI_KS_SC;Bosnian-Latin-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1251;307535;Bosnian_Cyrillic_100_CI_AI_KS_SC;Bosnian-Cyrillic-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1256;307536;Urdu_100_CI_AI_KS_SC;Urdu-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1256;307537;Persian_100_CI_AI_KS_SC;Persian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;307538;Mapudungan_100_CI_AI_KS_SC;Mapudungan-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;307539;Upper_Sorbian_100_CI_AI_KS_SC;Upper-Sorbian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1251;307540;Bashkir_100_CI_AI_KS_SC;Bashkir-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;307541;Maltese_100_CI_AI_KS_SC;Maltese-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;307542;Sami_Norway_100_CI_AI_KS_SC;Sami-Norway-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;307543;Sami_Sweden_Finland_100_CI_AI_KS_SC;Sami-Sweden-Finland-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1250;307544;Turkmen_100_CI_AI_KS_SC;Turkmen-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;307545;Bengali_100_CI_AI_KS_SC;Bengali-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;307546;Assamese_100_CI_AI_KS_SC;Assamese-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;307547;Pashto_100_CI_AI_KS_SC;Pashto-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;307548;Tibetan_100_CI_AI_KS_SC;Tibetan-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;307549;Welsh_100_CI_AI_KS_SC;Welsh-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;307550;Khmer_100_CI_AI_KS_SC;Khmer-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;307551;Lao_100_CI_AI_KS_SC;Lao-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;307552;Frisian_100_CI_AI_KS_SC;Frisian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;307553;Tamazight_100_CI_AI_KS_SC;Tamazight-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;307554;Nepali_100_CI_AI_KS_SC;Nepali-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1254;307555;Azeri_Latin_100_CI_AI_KS_SC;Azeri-Latin-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
1251;307556;Azeri_Cyrillic_100_CI_AI_KS_SC;Azeri-Cyrillic-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters
65001;307585;Arabic_100_CI_AI_KS_SC_UTF8;Arabic-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307586;Dari_100_CI_AI_KS_SC_UTF8;Dari-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307588;Czech_100_CI_AI_KS_SC_UTF8;Czech-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307590;Yakut_100_CI_AI_KS_SC_UTF8;Yakut-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307591;Greek_100_CI_AI_KS_SC_UTF8;Greek-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307592;Latin1_General_100_CI_AI_KS_SC_UTF8;Latin1-General-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307593;Traditional_Spanish_100_CI_AI_KS_SC_UTF8;Traditional-Spanish-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307594;Finnish_Swedish_100_CI_AI_KS_SC_UTF8;Finnish-Swedish-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307595;French_100_CI_AI_KS_SC_UTF8;French-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307596;Hebrew_100_CI_AI_KS_SC_UTF8;Hebrew-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307597;Hungarian_100_CI_AI_KS_SC_UTF8;Hungarian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307598;Icelandic_100_CI_AI_KS_SC_UTF8;Icelandic-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307599;Corsican_100_CI_AI_KS_SC_UTF8;Corsican-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307602;Maori_100_CI_AI_KS_SC_UTF8;Maori-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307603;Polish_100_CI_AI_KS_SC_UTF8;Polish-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307604;Romanian_100_CI_AI_KS_SC_UTF8;Romanian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307605;Cyrillic_General_100_CI_AI_KS_SC_UTF8;Cyrillic-General-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307606;Croatian_100_CI_AI_KS_SC_UTF8;Croatian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307607;Slovak_100_CI_AI_KS_SC_UTF8;Slovak-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307608;Albanian_100_CI_AI_KS_SC_UTF8;Albanian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307609;Thai_100_CI_AI_KS_SC_UTF8;Thai-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307610;Turkish_100_CI_AI_KS_SC_UTF8;Turkish-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307611;Ukrainian_100_CI_AI_KS_SC_UTF8;Ukrainian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307612;Slovenian_100_CI_AI_KS_SC_UTF8;Slovenian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307613;Estonian_100_CI_AI_KS_SC_UTF8;Estonian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307614;Latvian_100_CI_AI_KS_SC_UTF8;Latvian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307615;Lithuanian_100_CI_AI_KS_SC_UTF8;Lithuanian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307616;Vietnamese_100_CI_AI_KS_SC_UTF8;Vietnamese-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307621;Uighur_100_CI_AI_KS_SC_UTF8;Uighur-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307622;Breton_100_CI_AI_KS_SC_UTF8;Breton-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307624;Modern_Spanish_100_CI_AI_KS_SC_UTF8;Modern-Spanish-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307625;German_PhoneBook_100_CI_AI_KS_SC_UTF8;German-PhoneBook-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307626;Hungarian_Technical_100_CI_AI_KS_SC_UTF8;Hungarian-Technical-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307629;Georgian_Modern_Sort_100_CI_AI_KS_SC_UTF8;Georgian-Modern-Sort-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307637;Indic_General_100_CI_AI_KS_SC_UTF8;Indic-General-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307639;Kazakh_100_CI_AI_KS_SC_UTF8;Kazakh-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307640;Uzbek_Latin_100_CI_AI_KS_SC_UTF8;Uzbek-Latin-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307641;Tatar_100_CI_AI_KS_SC_UTF8;Tatar-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307642;Macedonian_FYROM_100_CI_AI_KS_SC_UTF8;Macedonian-FYROM-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307643;Syriac_100_CI_AI_KS_SC_UTF8;Syriac-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307644;Divehi_100_CI_AI_KS_SC_UTF8;Divehi-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307647;Mohawk_100_CI_AI_KS_SC_UTF8;Mohawk-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307648;Korean_100_CI_AI_KS_SC_UTF8;Korean-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307649;Chinese_Traditional_Stroke_Count_100_CI_AI_KS_SC_UTF8;Chinese-Traditional-Stroke-Count-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307650;Chinese_Traditional_Bopomofo_100_CI_AI_KS_SC_UTF8;Chinese-Traditional-Bopomofo-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307651;Chinese_Simplified_Pinyin_100_CI_AI_KS_SC_UTF8;Chinese-Simplified-Pinyin-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307652;Chinese_Simplified_Stroke_Order_100_CI_AI_KS_SC_UTF8;Chinese-Simplified-Stroke-Order-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307653;Chinese_Traditional_Pinyin_100_CI_AI_KS_SC_UTF8;Chinese-Traditional-Pinyin-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307654;Chinese_Traditional_Stroke_Order_100_CI_AI_KS_SC_UTF8;Chinese-Traditional-Stroke-Order-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307655;Danish_Greenlandic_100_CI_AI_KS_SC_UTF8;Danish-Greenlandic-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307656;Japanese_XJIS_100_CI_AI_KS_SC_UTF8;Japanese-XJIS-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307657;Japanese_Bushu_Kakusu_100_CI_AI_KS_SC_UTF8;Japanese-Bushu-Kakusu-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307658;Norwegian_100_CI_AI_KS_SC_UTF8;Norwegian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307659;Romansh_100_CI_AI_KS_SC_UTF8;Romansh-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307660;Serbian_Latin_100_CI_AI_KS_SC_UTF8;Serbian-Latin-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307661;Serbian_Cyrillic_100_CI_AI_KS_SC_UTF8;Serbian-Cyrillic-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307662;Bosnian_Latin_100_CI_AI_KS_SC_UTF8;Bosnian-Latin-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307663;Bosnian_Cyrillic_100_CI_AI_KS_SC_UTF8;Bosnian-Cyrillic-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307664;Urdu_100_CI_AI_KS_SC_UTF8;Urdu-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307665;Persian_100_CI_AI_KS_SC_UTF8;Persian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307666;Mapudungan_100_CI_AI_KS_SC_UTF8;Mapudungan-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307667;Upper_Sorbian_100_CI_AI_KS_SC_UTF8;Upper-Sorbian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307668;Bashkir_100_CI_AI_KS_SC_UTF8;Bashkir-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307669;Maltese_100_CI_AI_KS_SC_UTF8;Maltese-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307670;Sami_Norway_100_CI_AI_KS_SC_UTF8;Sami-Norway-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307671;Sami_Sweden_Finland_100_CI_AI_KS_SC_UTF8;Sami-Sweden-Finland-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307672;Turkmen_100_CI_AI_KS_SC_UTF8;Turkmen-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307673;Bengali_100_CI_AI_KS_SC_UTF8;Bengali-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307674;Assamese_100_CI_AI_KS_SC_UTF8;Assamese-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307675;Pashto_100_CI_AI_KS_SC_UTF8;Pashto-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307676;Tibetan_100_CI_AI_KS_SC_UTF8;Tibetan-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307677;Welsh_100_CI_AI_KS_SC_UTF8;Welsh-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307678;Khmer_100_CI_AI_KS_SC_UTF8;Khmer-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307679;Lao_100_CI_AI_KS_SC_UTF8;Lao-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307680;Frisian_100_CI_AI_KS_SC_UTF8;Frisian-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307681;Tamazight_100_CI_AI_KS_SC_UTF8;Tamazight-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307682;Nepali_100_CI_AI_KS_SC_UTF8;Nepali-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307683;Azeri_Latin_100_CI_AI_KS_SC_UTF8;Azeri-Latin-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;307684;Azeri_Cyrillic_100_CI_AI_KS_SC_UTF8;Azeri-Cyrillic-100, case-insensitive, accent-insensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
1256;311297;Arabic_100_CS_AS;Arabic-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1256;311298;Dari_100_CS_AS;Dari-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1250;311300;Czech_100_CS_AS;Czech-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1251;311302;Yakut_100_CS_AS;Yakut-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1253;311303;Greek_100_CS_AS;Greek-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311304;Latin1_General_100_CS_AS;Latin1-General-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311305;Traditional_Spanish_100_CS_AS;Traditional-Spanish-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311306;Finnish_Swedish_100_CS_AS;Finnish-Swedish-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311307;French_100_CS_AS;French-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1255;311308;Hebrew_100_CS_AS;Hebrew-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1250;311309;Hungarian_100_CS_AS;Hungarian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311310;Icelandic_100_CS_AS;Icelandic-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311311;Corsican_100_CS_AS;Corsican-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
0;311314;Maori_100_CS_AS;Maori-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1250;311315;Polish_100_CS_AS;Polish-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1250;311316;Romanian_100_CS_AS;Romanian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1251;311317;Cyrillic_General_100_CS_AS;Cyrillic-General-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1250;311318;Croatian_100_CS_AS;Croatian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1250;311319;Slovak_100_CS_AS;Slovak-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1250;311320;Albanian_100_CS_AS;Albanian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
874;311321;Thai_100_CS_AS;Thai-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1254;311322;Turkish_100_CS_AS;Turkish-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1251;311323;Ukrainian_100_CS_AS;Ukrainian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1250;311324;Slovenian_100_CS_AS;Slovenian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1257;311325;Estonian_100_CS_AS;Estonian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1257;311326;Latvian_100_CS_AS;Latvian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1257;311327;Lithuanian_100_CS_AS;Lithuanian-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1258;311328;Vietnamese_100_CS_AS;Vietnamese-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1256;311333;Uighur_100_CS_AS;Uighur-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311334;Breton_100_CS_AS;Breton-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311336;Modern_Spanish_100_CS_AS;Modern-Spanish-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311337;German_PhoneBook_100_CS_AS;German-PhoneBook-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1250;311338;Hungarian_Technical_100_CS_AS;Hungarian-Technical-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311341;Georgian_Modern_Sort_100_CS_AS;Georgian-Modern-Sort-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
0;311349;Indic_General_100_CS_AS;Indic-General-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1251;311351;Kazakh_100_CS_AS;Kazakh-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1254;311352;Uzbek_Latin_100_CS_AS;Uzbek-Latin-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1251;311353;Tatar_100_CS_AS;Tatar-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1251;311354;Macedonian_FYROM_100_CS_AS;Macedonian-FYROM-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
0;311355;Syriac_100_CS_AS;Syriac-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
0;311356;Divehi_100_CS_AS;Divehi-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
1252;311359;Mohawk_100_CS_AS;Mohawk-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
949;311360;Korean_100_CS_AS;Korean-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
950;311361;Chinese_Traditional_Stroke_Count_100_CS_AS;Chinese-Traditional-Stroke-Count-100, case-sensitive, accent-sensitive, kanatype-insensitive, width-insensitive
